timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
2.809740799944848,83,-402.0,-335.0,20.0,True,2.1582562999101356,-155.28600687880444,-98.01366899501825,-144.49194363889816,350.32665095496515,12.092104056823043,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.826761699980125,84,-329.0,-427.0,20.0,True,2.1750839999876916,-153.23755872906213,-106.55593286422268,-147.71602152121253,345.0210594251878,7.541184969246164,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.842926900018938,85,-233.0,-500.0,20.0,True,2.1914861999684945,-151.5293547201317,-115.36593130149774,-150.39825278739625,337.8677046699251,3.2103724476519124,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.8595378999598324,86,-104.0,-554.0,20.0,True,2.208094999892637,-149.96671430671606,-124.97910902405575,-152.1973091327879,329.2035800698846,0.1871460046013107,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.8763447999954224,87,40.0,-583.0,20.0,True,2.2248898999532685,-148.55613172834995,-136.26088824960647,-152.31003221431294,318.15875647039474,-0.6587954009193631,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.892782700015232,88,192.0,-592.0,20.0,True,2.241361499996856,-146.7399167707089,-149.17069533081923,-150.39517347246414,304.8396268036438,0.028373166063999644,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.9093654999742284,89,388.0,-571.0,20.0,True,2.2579803998814896,-144.30670016652022,-162.95493057480982,-146.15699619645525,289.4372259610775,1.1925780429291932,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.9262192000169307,90,506.0,-538.0,20.0,True,2.2748292998876423,-141.37089702853314,-176.62706462156578,-140.24076947486625,273.5514934479805,2.190614482899358,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.9429141000146046,91,621.0,-473.0,20.0,True,2.291429299977608,-137.81860162272235,-189.6014433542088,-132.60808104755054,257.8924213584505,3.0592995098908817,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.9594400000059977,92,688.0,-396.0,20.0,True,2.3080267999321222,-133.38752684273499,-203.54131301112142,-123.27902210137722,243.27651406062628,4.502857196322282,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.976284599979408,93,730.0,-321.0,20.0,True,2.3247000998817384,-128.13301807620525,-218.15686049574342,-111.71879402704705,229.61390992463558,6.3976927743859955,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.992978399968706,94,752.0,-254.0,20.0,True,2.3414562998805195,-122.48713517326955,-233.07644642090673,-99.0292782699321,217.3731418210119,8.231843250846966,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.0095662999665365,95,748.0,-194.0,20.0,True,2.358163999975659,-116.20456213750236,-247.54106635618868,-85.66521951283367,206.38354045993935,9.087051594077797,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.0260811999905854,96,705.0,-92.0,20.0,True,2.3747076999861747,-108.3536114023743,-261.9258022009445,-72.7015353877052,196.84284153397374,8.603352696198456,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.0427562999539077,97,658.0,-35.0,20.0,True,2.3913493999280035,-98.91810166291003,-276.10681952045616,-60.41525950336897,188.27696367063052,7.42872997609199,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.0596159000415355,98,612.0,8.0,20.0,True,2.4081730999751016,-88.81668585738942,-289.223234063688,-49.462984507137676,180.29882518549576,5.315322674771967,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.076242099981755,99,529.0,54.0,20.0,True,2.4247639999957755,-78.55575579321453,-301.19348769249365,-39.80595975991176,172.21981367242867,2.5519208934161997,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.0928201000206172,100,412.0,104.0,20.0,True,2.441438299953006,-68.0620764166573,-312.41624511795806,-32.05311112595414,163.10107195752582,-0.43846456807292045,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.1094812999945134,101,294.0,120.0,20.0,True,2.458053599926643,-56.39758649529,-323.0206660534749,-26.812687446916723,152.14044234699102,-0.5710279290306364,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.1265851999633014,102,101.0,121.0,20.0,True,2.4750853999285027,-44.201258173517175,-332.28336223264887,-23.871502384535933,140.172740686497,3.5241034694401985,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
3.1429561000550166,103,-41.0,101.0,20.0,True,2.4914551998954266,-31.98600536440443,-339.89324387639834,-22.551428601877074,127.01048640579711,8.939193791253906,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
