thisRow.t,notes,trial_num,participant,session,phase,n_shapes,block_num,staircase_trial,prop_used,stimulus_logit,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,angle_bias,applied_angle_bias,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,difficulty_level,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,mem_item_num,mem_filename,mem_ground_truth,mem_response,mem_accuracy,mem_rt,mem_trigger_onset,mem_trigger_resp,participant,session,age,gender,handedness,quest_threshold_75,quest_alpha_sd,miniblock_order,starts_with,
,,11,SIM,001,calibration,2,0,11,0.806273406195118,1.4259750438608214,1,False,3.226803600002313,False,dot,dot,0,0,0.39163386491092567,3.859252369979626,679.2284171164142,11.856512601765182,832,[np.int64(1124)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.39163386491092567,,,
,,12,SIM,001,calibration,2,0,12,0.806273406195118,1.4259750438608214,0,False,3.1645894999965094,False,dot,square,0,0,0.3504881512072224,3.534295625371499,632.6389169414983,10.236269161409735,972,[np.int64(1370)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.3504881512072224,,,
,,13,SIM,001,calibration,2,0,13,0.843309065531368,1.683058221685953,1,False,3.2139939999906346,False,square,square,0,0,0.3522517218969089,3.793435388254112,682.8183698857401,12.259052636518948,1497,[np.int64(317)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.3522517218969089,,,
,,14,SIM,001,calibration,2,0,14,0.843309065531368,1.683058221685953,1,False,1.6076798000140116,False,square,square,0,0,0.3519294005063121,3.3541583541617563,600.3943453949544,10.826723316572384,1102,[np.int64(202)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.3519294005063121,,,
,,15,SIM,001,calibration,2,0,15,0.843309065531368,1.683058221685953,0,False,1.6766347000084352,False,dot,square,0,0,0.3230718571203067,3.4621230457752064,623.1821482395371,11.088679712527915,581,[np.int64(402)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.3230718571203067,,,
,,16,SIM,001,calibration,2,0,16,0.843309065531368,1.683058221685953,1,False,3.5114525000099093,False,dot,dot,0,0,0.3262246642632671,3.630272142347795,653.4489856226031,10.203598008905303,1311,[np.int64(188)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.3262246642632671,,,
,,17,SIM,001,calibration,2,0,17,0.843309065531368,1.683058221685953,1,False,4.158392200013623,False,dot,dot,0,0,0.32766848240174473,3.4944973161452815,629.0095169061507,12.372456223467113,1148,[np.int64(1244)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.32766848240174473,,,
,,18,SIM,001,calibration,2,0,18,0.843309065531368,1.683058221685953,0,False,2.4471496999904048,False,square,dot,0,0,0.30040208397164014,3.5956036103170947,647.208649857077,11.738155367302534,1056,[np.int64(867)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.30040208397164014,,,
,,19,SIM,001,calibration,2,0,19,0.843309065531368,1.683058221685953,1,False,3.252822100010235,False,dot,dot,0,0,0.3040660313260975,3.841221785639965,695.2611432008337,13.063124854111585,265,[np.int64(1412)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.3040660313260975,,,
,,20,SIM,001,calibration,2,0,20,0.843309065531368,1.683058221685953,0,False,2.7987400999991223,False,dot,square,0,0,0.2770424480702276,3.429882631193836,613.9489909836966,12.092366381410484,121,[np.int64(178)],1.7562680014594256,2.8859520815057187,1.8401455476891035,0.03435742740160286,0.021973291067251384,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.2770424480702276,,,
